wing,source_domain,Keyword,Position,Search Volume,CPC,Url,Traffic (%),Traffic Cost (%),Competition
Iris Platform,myaifrontdesk.com,regional code 905,6,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-905,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 705,6,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-705,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area 863,7,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-863,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,724 phone area code,7,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-266,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,864 area,7,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-864,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,859,7,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-859,0.04,0.00,0.01
Iris Platform,myaifrontdesk.com,area code 985,7,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-985,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 260,7,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-43,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 478,7,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-478,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,639 area code,7,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-224,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,ontario 647 area code,7,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-647,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,239 area code location,7,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-239,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,562 area code location,7,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-183,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,651,7,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-651,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,941 is what area code,7,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-380,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 404 location,8,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-109,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 334 location,8,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-334,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,863,8,4400,0.70,https://app.myaifrontdesk.com/blog/area-code-863,0.03,0.14,0.33
Iris Platform,myaifrontdesk.com,area code 309 illinois,8,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-309,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,647 which area code,8,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-647,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 647 ontario,9,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-647,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 270 kentucky,9,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-49,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,864 phone area code,9,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-340,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 574,9,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-190,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area 859,9,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-859,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,315 telephone area code,9,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-315,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,657,9,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-232,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 936,9,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-375,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 219 indiana,9,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-219,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,code 574,9,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-190,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,956 area code location,9,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-956,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 706 location,9,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-706,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,608 area,9,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-205,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,telephone code 647,10,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-647,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 919 location,10,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-367,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,262 phone area code,10,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-262,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,864 phone area code,10,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-340,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,608 phone area code,10,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-205,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 607 location,10,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-204,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,309 area code location,10,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-67,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,telephone code 647,11,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-647,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,area 386,11,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-386,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,514 telephone area code,11,4400,0.00,https://app.myaifrontdesk.com/blog/area-code-514,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,857,12,4400,0.00,https://www.myaifrontdesk.com/area-code/imported-item-334,0.01,0.00,0.01
dotfun AI Solutions,appinventiv.com,ios app development from garage2global,14,4400,0.00,https://appinventiv.com/guide/ios-app-development-guide/,0.06,0.00,0.10
Iris Platform,myaifrontdesk.com,868 area code,3,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-343,0.06,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 419 location,3,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-419,0.06,0.00,0.33
Iris Platform,myaifrontdesk.com,area 763,3,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-282,0.06,0.00,0.33
Iris Platform,myaifrontdesk.com,area 316,3,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-73,0.05,0.00,0.33
Iris Platform,myaifrontdesk.com,area 651,3,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-651,0.05,0.00,0.33
Iris Platform,myaifrontdesk.com,area 325,3,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-80,0.05,0.00,0.33
Iris Platform,myaifrontdesk.com,807 phone code,3,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-807,0.05,0.00,0.33
Iris Platform,myaifrontdesk.com,571 area,4,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-188,0.05,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 531,4,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-172,0.05,0.00,0.33
Iris Platform,myaifrontdesk.com,area 435,4,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-131,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,country code 531,4,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-172,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,316 area,4,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-73,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 336 location,4,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-86,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,iowa 712 area code,4,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-256,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area 507,4,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-507,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area 712,4,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-256,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 762 location,4,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-762,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,location of area code 914,5,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-362,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 941 location,5,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-380,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,code regional 647,5,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-647,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,857 area,5,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-Area%20Code%20857,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,area 828 location,5,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-828,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area 775 location,5,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-290,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 343,5,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-91,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 231 location,5,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-28,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,code regional 438,5,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-133,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code is 571,6,3600,2.18,https://app.myaifrontdesk.com/blog/area-code-571,0.03,0.46,0.33
Iris Platform,myaifrontdesk.com,579 area code,6,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-192,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 715 location,6,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-259,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 618 location,6,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-214,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 608 location,6,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-205,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 276 location,6,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-276,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,607 phone area code,6,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-204,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area 361,6,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-99,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 351,6,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-95,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 854,6,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-332,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,604 area,7,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-201,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,phone area code 859,7,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-859,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area 607,7,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-204,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 360 location,7,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-360,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,856,7,3600,0.81,https://app.myaifrontdesk.com/blog/area-code-856,0.03,0.15,0.33
Iris Platform,myaifrontdesk.com,area code 410 location,7,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-410,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,418 phone code,7,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-418,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,636 area code location,7,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-636,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 248 location,7,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-248,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,area 567 code,8,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-186,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,country code 316,8,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-73,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area 574,8,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-190,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 901 location,8,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-350,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 860 location,8,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-860,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,242 code country,8,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-242,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,what is the area code 334,8,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-334,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,225 area code location,8,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-23,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 828 location,8,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-828,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,989,8,3600,0.49,https://www.myaifrontdesk.com/area-code/imported-item-398,0.01,0.05,0.33
Iris Platform,myaifrontdesk.com,579 phone code,8,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-192,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,area 724,8,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-266,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,912 phone area code,8,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-360,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 762,8,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-762,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,location of area code 724,9,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-266,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 269 michigan,9,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-269,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,956 area code texas,9,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-956,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,951 country code,9,3600,0.27,https://app.myaifrontdesk.com/blog/area-code-951,0.02,0.04,0.33
Iris Platform,myaifrontdesk.com,area code 614 location,9,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-210,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 571 location,9,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-571,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,781 area code location,9,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-294,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,what's area code 562,9,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-183,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 610 location,9,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-207,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,864 area code location,9,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-864,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,area 864 location,10,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-864,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,area code of 514,10,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-514,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 858 location,10,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-858,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,479,10,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-479,0.01,0.00,0.01
Iris Platform,myaifrontdesk.com,area code 260 indiana,10,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-43,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,763,10,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-282,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,856 phone area code,10,3600,0.00,https://app.myaifrontdesk.com/blog/area-code-856,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 808 location,10,3600,0.00,https://www.myaifrontdesk.com/area-code/imported-item-307,0.01,0.00,0.33
Iris Platform,myaifrontdesk.com,why are my calls going straight to voicemail,3,2900,0.02,https://www.myaifrontdesk.com/blogs/why-are-my-calls-going-to-voicemail-quick-fixes,0.05,0.00,0.01
Iris Platform,myaifrontdesk.com,area 857,3,2900,0.00,https://app.myaifrontdesk.com/blog/area-code-Area%20Code%20857,0.05,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 403 location,3,2900,0.00,https://www.myaifrontdesk.com/area-code/imported-item-108,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,876 is what area code,4,2900,0.00,https://www.myaifrontdesk.com/area-code/imported-item-348,0.04,0.00,0.33
Iris Platform,myaifrontdesk.com,778 phone code,4,2900,0.00,https://www.myaifrontdesk.com/area-code/imported-item-291,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,frontdesk,4,2900,3.20,https://www.myaifrontdesk.com/,0.03,0.69,0.55
Iris Platform,myaifrontdesk.com,336 area code location,4,2900,0.00,https://www.myaifrontdesk.com/area-code/imported-item-86,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,787 area code location,4,2900,0.00,https://app.myaifrontdesk.com/blog/area-code-787,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,area 989,5,2900,0.00,https://www.myaifrontdesk.com/area-code/imported-item-398,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,what area code is 239,5,2900,0.00,https://app.myaifrontdesk.com/blog/area-code-239,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,876 phone area code,5,2900,0.00,https://app.myaifrontdesk.com/blog/area-code-876,0.03,0.00,0.33
Iris Platform,myaifrontdesk.com,705 phone code,5,2900,0.00,https://www.myaifrontdesk.com/area-code/imported-item-251,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 712 location,5,2900,0.00,https://www.myaifrontdesk.com/area-code/imported-item-256,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,671 area code,5,2900,0.00,https://app.myaifrontdesk.com/blog/area-code-671,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,620 area,5,2900,0.00,https://www.myaifrontdesk.com/area-code/imported-item-216,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,807 area code ontario,5,2900,0.00,https://www.myaifrontdesk.com/area-code/imported-item-306,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,where is area code 239,6,2900,0.00,https://app.myaifrontdesk.com/blog/area-code-239,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,571 area code location,6,2900,2.18,https://app.myaifrontdesk.com/blog/area-code-571,0.02,0.37,0.33
Iris Platform,myaifrontdesk.com,area code 618 illinois,6,2900,0.00,https://www.myaifrontdesk.com/area-code/imported-item-214,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,area code 859 location,6,2900,0.00,https://app.myaifrontdesk.com/blog/area-code-859,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,louisiana area code 337,6,2900,0.00,https://www.myaifrontdesk.com/area-code/imported-item-87,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,area 802,6,2900,0.00,https://app.myaifrontdesk.com/blog/area-code-802,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,connecticut 203 area code,6,2900,0.00,https://www.myaifrontdesk.com/area-code/imported-item-4,0.02,0.00,0.33
Iris Platform,myaifrontdesk.com,phone area code 308,6,2900,0.00,https://www.myaifrontdesk.com/area-code/imported-item-66,0.02,0.00,0.33
